ID	DOCULECT	CONCEPT	VALUE	FORM	SEGMENTS	COGID	COGIDS	NOTE
14399	Teko	POSSESSOR/INACTIVE (1S)	e	e	e	34	590	
14518	Wayampi	POSSESSOR/INACTIVE (1S)				0		
14637	Zo'e	POSSESSOR/INACTIVE (1S)				0		
14756	Ka'apor	POSSESSOR/INACTIVE (1S)	ihẽ	ihẽ	i h ẽ	545	584	Independent pronouns are used for marking possession.
14875	Anambe	POSSESSOR/INACTIVE (1S)	iha	iha	i h a	545	584	
15113	Kamajura	POSSESSOR/INACTIVE (1S)				0		
15232	Asuriní Xingu	POSSESSOR/INACTIVE (1S)				0		
15351	Tupinambá	POSSESSOR/INACTIVE (1S)	ʃe	ʃe	ʃ e	656	588	Nomenclature (add)
15470	Nheengatu	POSSESSOR/INACTIVE (1S)				0		
15708	Yuki	POSSESSOR/INACTIVE (1S)	che	che / de	tʃ e	656	588	
15827	Guarayo	POSSESSOR/INACTIVE (1S)				0		
15946	Siriono	POSSESSOR/INACTIVE (1S)				0		
16065	Warazu	POSSESSOR/INACTIVE (1S)				0		
16184	Chiriguano	POSSESSOR/INACTIVE (1S)	tʃe	tʃe	tʃ e	656	588	
16422	Mbya	POSSESSOR/INACTIVE (1S)				0		
16541	Guaraní	POSSESSOR/INACTIVE (1S)				0		
16660	Old Guaraní	POSSESSOR/INACTIVE (1S)				0		
16779	Ache	POSSESSOR/INACTIVE (1S)				0		
16898	Xeta	POSSESSOR/INACTIVE (1S)				0		
17017	Kaiowa	POSSESSOR/INACTIVE (1S)				0		
17136	Ñandeva	POSSESSOR/INACTIVE (1S)				0		
17255	Apapokuva	POSSESSOR/INACTIVE (1S)				0		
17493	Kokama	POSSESSOR/INACTIVE (1S)				0		
17572	Avá Canoeiro	POSSESSOR/INACTIVE (1S)	tʃi	tʃi / tʃe	tʃ i	656	588	
17658	Surui-Paiter	POSSESSOR/INACTIVE (1S)	o	o	o	662	591	Also used for object agreement
17825	Tapiete	POSSESSOR/INACTIVE (1S)	ʃ	ʃ	ʃ	656	588	nasal harmony
18023	Awetí	POSSESSOR/INACTIVE (1S)	it	it / i / ij	i t	660	589	
18204	Karitiana	POSSESSOR/INACTIVE (1S)	ɨ	ɨ	ɨ	395	241	
18431	Omagua	POSSESSOR/INACTIVE (1S)				0		
18547	Gavião	POSSESSOR/INACTIVE (1S)				0		
18859	Yuki	POSSESSOR/INACTIVE (1S)	de	che / de	d e	656	588	
9045	Xipaya	POSSESSOR/INACTIVE (2PL)				0		
9164	Juruna	POSSESSOR/INACTIVE (2PL)				0		
9283	Karo	POSSESSOR/INACTIVE (2PL)				0		
9402	Purubora	POSSESSOR/INACTIVE (2PL)				0		
10354	Mundurukú	POSSESSOR/INACTIVE (2PL)	ej	ej	ei	397	243	
10592	Cinta-Larga	POSSESSOR/INACTIVE (2PL)				0		
10830	Monde	POSSESSOR/INACTIVE (2PL)				0		
11425	Zoro	POSSESSOR/INACTIVE (2PL)	me	me	m e	544	692	
11544	Surui-Paiter	POSSESSOR/INACTIVE (2PL)				0		
11782	Arikem	POSSESSOR/INACTIVE (2PL)				0		
11901	Mawe	POSSESSOR/INACTIVE (2PL)	e	e	e	397	243	
12139	Asuriní Tocantins	POSSESSOR/INACTIVE (2PL)				0		
12258	Parakana	POSSESSOR/INACTIVE (2PL)				0		
12377	Surui-Aikewara	POSSESSOR/INACTIVE (2PL)				0		
12496	Tapirapé	POSSESSOR/INACTIVE (2PL)				0		
12615	Tembe	POSSESSOR/INACTIVE (2PL)	pé	pé	p é	544	692	
12734	Guajajara	POSSESSOR/INACTIVE (2PL)	pe	pe	p e	544	692	
12853	Apiaka	POSSESSOR/INACTIVE (2PL)				0		
12972	Parintintin	POSSESSOR/INACTIVE (2PL)				0		
13091	Amondawa	POSSESSOR/INACTIVE (2PL)				0		
13210	Tenharim	POSSESSOR/INACTIVE (2PL)				0		
13329	Jiahoi	POSSESSOR/INACTIVE (2PL)				0		
13567	Urueuwauwau	POSSESSOR/INACTIVE (2PL)				0		
13805	Kayabi	POSSESSOR/INACTIVE (2PL)				0		
14162	Guajá	POSSESSOR/INACTIVE (2PL)	pĩ	pĩ	p ĩ	544	692	
14400	Teko	POSSESSOR/INACTIVE (2PL)	pe	pe (pene)	p e	544	692	
14519	Wayampi	POSSESSOR/INACTIVE (2PL)				0		
14638	Zo'e	POSSESSOR/INACTIVE (2PL)				0		
14757	Ka'apor	POSSESSOR/INACTIVE (2PL)	pehẽ	pehẽ	p e h ẽ	544	692	Independent pronouns are used for marking possession.
14876	Anambe	POSSESSOR/INACTIVE (2PL)	pe	pe	p e	544	692	
15114	Kamajura	POSSESSOR/INACTIVE (2PL)				0		
15233	Asuriní Xingu	POSSESSOR/INACTIVE (2PL)				0		
15352	Tupinambá	POSSESSOR/INACTIVE (2PL)	pe	pe	p e	544	692	Nomenclature (add)
15471	Nheengatu	POSSESSOR/INACTIVE (2PL)				0		
15709	Yuki	POSSESSOR/INACTIVE (2PL)	ji	je / ji	j i	41	596	
15828	Guarayo	POSSESSOR/INACTIVE (2PL)	pe	pe	p e	544	692	
15947	Siriono	POSSESSOR/INACTIVE (2PL)				0		
16066	Warazu	POSSESSOR/INACTIVE (2PL)				0		
16185	Chiriguano	POSSESSOR/INACTIVE (2PL)	pende	pende	p e nd e	663	594	
16423	Mbya	POSSESSOR/INACTIVE (2PL)				0		
16542	Guaraní	POSSESSOR/INACTIVE (2PL)				0		
16661	Old Guaraní	POSSESSOR/INACTIVE (2PL)				0		
16780	Ache	POSSESSOR/INACTIVE (2PL)				0		
16899	Xeta	POSSESSOR/INACTIVE (2PL)				0		
17018	Kaiowa	POSSESSOR/INACTIVE (2PL)				0		
17137	Ñandeva	POSSESSOR/INACTIVE (2PL)				0		
17256	Apapokuva	POSSESSOR/INACTIVE (2PL)				0		
17494	Kokama	POSSESSOR/INACTIVE (2PL)				0		
17567	Avá Canoeiro	POSSESSOR/INACTIVE (2PL)	pe	pe	p e	544	692	
17656	Surui-Paiter	POSSESSOR/INACTIVE (2PL)	méj	méj	m éi	664	595	Also used for object agreement
17822	Tapiete	POSSESSOR/INACTIVE (2PL)	p	pV-	p	544	692	
18024	Awetí	POSSESSOR/INACTIVE (2PL)	eʔi	eʔi	e ʔ i	661	593	
18099	Araweté	POSSESSOR/INACTIVE (2PL)				0		
18205	Karitiana	POSSESSOR/INACTIVE (2PL)				0		
18432	Omagua	POSSESSOR/INACTIVE (2PL)				0		
18548	Gavião	POSSESSOR/INACTIVE (2PL)				0		
18829	Yuki	POSSESSOR/INACTIVE (2PL)	je	je	j e	41	596	
9046	Xipaya	POSSESSOR/INACTIVE (2S)				0		
9165	Juruna	POSSESSOR/INACTIVE (2S)				0		
9284	Karo	POSSESSOR/INACTIVE (2S)				0		
9403	Purubora	POSSESSOR/INACTIVE (2S)				0		
10355	Mundurukú	POSSESSOR/INACTIVE (2S)	e	e	e	543	592	
10593	Cinta-Larga	POSSESSOR/INACTIVE (2S)				0		
10831	Monde	POSSESSOR/INACTIVE (2S)				0		
11426	Zoro	POSSESSOR/INACTIVE (2S)	e	e	e	543	592	
11545	Surui-Paiter	POSSESSOR/INACTIVE (2S)				0		
11783	Arikem	POSSESSOR/INACTIVE (2S)				0		
11902	Mawe	POSSESSOR/INACTIVE (2S)	e	e	e	543	592	
12140	Asuriní Tocantins	POSSESSOR/INACTIVE (2S)				0		
12259	Parakana	POSSESSOR/INACTIVE (2S)				0		
12378	Surui-Aikewara	POSSESSOR/INACTIVE (2S)				0		
12497	Tapirapé	POSSESSOR/INACTIVE (2S)				0		
12616	Tembe	POSSESSOR/INACTIVE (2S)	né	né	n é	543	592	
12735	Guajajara	POSSESSOR/INACTIVE (2S)	ne	ne	n e	543	592	
12854	Apiaka	POSSESSOR/INACTIVE (2S)				0		
12973	Parintintin	POSSESSOR/INACTIVE (2S)				0		
13092	Amondawa	POSSESSOR/INACTIVE (2S)				0		
13211	Tenharim	POSSESSOR/INACTIVE (2S)				0		
13330	Jiahoi	POSSESSOR/INACTIVE (2S)				0		
13568	Urueuwauwau	POSSESSOR/INACTIVE (2S)				0		
13806	Kayabi	POSSESSOR/INACTIVE (2S)				0		
14163	Guajá	POSSESSOR/INACTIVE (2S)	ni	ni	n i	543	592	
14401	Teko	POSSESSOR/INACTIVE (2S)	de	de	d e	543	592	
14520	Wayampi	POSSESSOR/INACTIVE (2S)				0		
14639	Zo'e	POSSESSOR/INACTIVE (2S)				0		
14758	Ka'apor	POSSESSOR/INACTIVE (2S)	ne	ne	n e	543	592	Independent pronouns are used for marking possession.
14877	Anambe	POSSESSOR/INACTIVE (2S)	ne	ne	n e	543	592	
15115	Kamajura	POSSESSOR/INACTIVE (2S)				0		
15234	Asuriní Xingu	POSSESSOR/INACTIVE (2S)				0		
15353	Tupinambá	POSSESSOR/INACTIVE (2S)	nde	nde	nd e	543	592	Nomenclature (add)
15472	Nheengatu	POSSESSOR/INACTIVE (2S)				0		
15710	Yuki	POSSESSOR/INACTIVE (2S)	d	d	d	543	592	
15829	Guarayo	POSSESSOR/INACTIVE (2S)				0		
15948	Siriono	POSSESSOR/INACTIVE (2S)				0		
16067	Warazu	POSSESSOR/INACTIVE (2S)				0		
16186	Chiriguano	POSSESSOR/INACTIVE (2S)	nde	nde	nd e	543	592	
16424	Mbya	POSSESSOR/INACTIVE (2S)				0		
16543	Guaraní	POSSESSOR/INACTIVE (2S)				0		
16662	Old Guaraní	POSSESSOR/INACTIVE (2S)				0		
16781	Ache	POSSESSOR/INACTIVE (2S)				0		
16900	Xeta	POSSESSOR/INACTIVE (2S)				0		
17019	Kaiowa	POSSESSOR/INACTIVE (2S)				0		
17138	Ñandeva	POSSESSOR/INACTIVE (2S)				0		
17257	Apapokuva	POSSESSOR/INACTIVE (2S)				0		
17495	Kokama	POSSESSOR/INACTIVE (2S)				0		
17558	Avá Canoeiro	POSSESSOR/INACTIVE (2S)	ne	ne / ni / na	n e	543	592	
17648	Surui-Paiter	POSSESSOR/INACTIVE (2S)	e	e	e	543	592	Also used for object agreement
17810	Tapiete	POSSESSOR/INACTIVE (2S)	nd	nd- / ndV-	n d	543	592	
18025	Awetí	POSSESSOR/INACTIVE (2S)	e	e / ej	e	543	592	
18100	Araweté	POSSESSOR/INACTIVE (2S)				0		
18206	Karitiana	POSSESSOR/INACTIVE (2S)				0		
18433	Omagua	POSSESSOR/INACTIVE (2S)				0		
18549	Gavião	POSSESSOR/INACTIVE (2S)				0		
9047	Xipaya	POSSESSOR/INACTIVE (3)				0		
9166	Juruna	POSSESSOR/INACTIVE (3)				0		
9285	Karo	POSSESSOR/INACTIVE (3)				0		
9404	Purubora	POSSESSOR/INACTIVE (3)				0		
10356	Mundurukú	POSSESSOR/INACTIVE (3)				0		
10594	Cinta-Larga	POSSESSOR/INACTIVE (3)				0		
10832	Monde	POSSESSOR/INACTIVE (3)				0		
11427	Zoro	POSSESSOR/INACTIVE (3)	alu	alu	a l u	666	600	
11546	Surui-Paiter	POSSESSOR/INACTIVE (3)				0		
11784	Arikem	POSSESSOR/INACTIVE (3)				0		
11903	Mawe	POSSESSOR/INACTIVE (3)	i	i	i	52	242	
12141	Asuriní Tocantins	POSSESSOR/INACTIVE (3)				0		
12260	Parakana	POSSESSOR/INACTIVE (3)				0		
12379	Surui-Aikewara	POSSESSOR/INACTIVE (3)				0		
12498	Tapirapé	POSSESSOR/INACTIVE (3)				0		
12736	Guajajara	POSSESSOR/INACTIVE (3)	i	i	i	52	242	
12855	Apiaka	POSSESSOR/INACTIVE (3)				0		
12974	Parintintin	POSSESSOR/INACTIVE (3)				0		
13093	Amondawa	POSSESSOR/INACTIVE (3)				0		
13212	Tenharim	POSSESSOR/INACTIVE (3)				0		
13331	Jiahoi	POSSESSOR/INACTIVE (3)				0		
13569	Urueuwauwau	POSSESSOR/INACTIVE (3)				0		
13807	Kayabi	POSSESSOR/INACTIVE (3)				0		
14402	Teko	POSSESSOR/INACTIVE (3)	i	i	i	52	242	
14521	Wayampi	POSSESSOR/INACTIVE (3)				0		
14640	Zo'e	POSSESSOR/INACTIVE (3)				0		
14759	Ka'apor	POSSESSOR/INACTIVE (3)	aʔe	aʔe	a ʔ e	542	598	
14878	Anambe	POSSESSOR/INACTIVE (3)				0		
15116	Kamajura	POSSESSOR/INACTIVE (3)				0		
15235	Asuriní Xingu	POSSESSOR/INACTIVE (3)				0		
15354	Tupinambá	POSSESSOR/INACTIVE (3)				0		Nomenclature (add)
15473	Nheengatu	POSSESSOR/INACTIVE (3)				0		
15711	Yuki	POSSESSOR/INACTIVE (3)				0		
15830	Guarayo	POSSESSOR/INACTIVE (3)				0		
15949	Siriono	POSSESSOR/INACTIVE (3)				0		
16068	Warazu	POSSESSOR/INACTIVE (3)				0		
16187	Chiriguano	POSSESSOR/INACTIVE (3)				0		
16425	Mbya	POSSESSOR/INACTIVE (3)				0		
16544	Guaraní	POSSESSOR/INACTIVE (3)				0		
16663	Old Guaraní	POSSESSOR/INACTIVE (3)				0		
16782	Ache	POSSESSOR/INACTIVE (3)				0		
16901	Xeta	POSSESSOR/INACTIVE (3)				0		
17020	Kaiowa	POSSESSOR/INACTIVE (3)				0		
17139	Ñandeva	POSSESSOR/INACTIVE (3)				0		
17258	Apapokuva	POSSESSOR/INACTIVE (3)				0		
17496	Kokama	POSSESSOR/INACTIVE (3)				0		
17546	Avá Canoeiro	POSSESSOR/INACTIVE (3)	i	i	i	52	242	
17735	Surui-Paiter	POSSESSOR/INACTIVE (3)				0		
18101	Araweté	POSSESSOR/INACTIVE (3)				0		
18207	Karitiana	POSSESSOR/INACTIVE (3)				0		
18434	Omagua	POSSESSOR/INACTIVE (3)				0		
18550	Gavião	POSSESSOR/INACTIVE (3)				0		
18672	Teko	POSSESSOR/INACTIVE (3)	t	t	t	396	597	
19323	Tapiete	POSSESSOR/INACTIVE (3)	hɨ	hɨ / h / i	h ɨ	665	599	
19324	Tapiete	POSSESSOR/INACTIVE (3)	h	hɨ / h / i	h	665	599	
19325	Tapiete	POSSESSOR/INACTIVE (3)	i	hɨ / h / i	i	52	242	
9048	Xipaya	POSSESSOR/INACTIVE (3PL)				0		
9167	Juruna	POSSESSOR/INACTIVE (3PL)				0		
9286	Karo	POSSESSOR/INACTIVE (3PL)				0		
9405	Purubora	POSSESSOR/INACTIVE (3PL)				0		
10357	Mundurukú	POSSESSOR/INACTIVE (3PL)				0		
10595	Cinta-Larga	POSSESSOR/INACTIVE (3PL)				0		
10833	Monde	POSSESSOR/INACTIVE (3PL)				0		
11428	Zoro	POSSESSOR/INACTIVE (3PL)	a	a	a	668	604	
11547	Surui-Paiter	POSSESSOR/INACTIVE (3PL)				0		
11785	Arikem	POSSESSOR/INACTIVE (3PL)				0		
11904	Mawe	POSSESSOR/INACTIVE (3PL)	iʔatu	iʔatu	i + ʔ a t u	667	602 603	
12142	Asuriní Tocantins	POSSESSOR/INACTIVE (3PL)				0		
12261	Parakana	POSSESSOR/INACTIVE (3PL)				0		
12380	Surui-Aikewara	POSSESSOR/INACTIVE (3PL)				0		
12499	Tapirapé	POSSESSOR/INACTIVE (3PL)				0		
12737	Guajajara	POSSESSOR/INACTIVE (3PL)	wa	wa	w a	398	244	
12856	Apiaka	POSSESSOR/INACTIVE (3PL)				0		
12975	Parintintin	POSSESSOR/INACTIVE (3PL)				0		
13094	Amondawa	POSSESSOR/INACTIVE (3PL)				0		
13213	Tenharim	POSSESSOR/INACTIVE (3PL)				0		
13332	Jiahoi	POSSESSOR/INACTIVE (3PL)				0		
13570	Urueuwauwau	POSSESSOR/INACTIVE (3PL)				0		
13808	Kayabi	POSSESSOR/INACTIVE (3PL)				0		
14165	Guajá	POSSESSOR/INACTIVE (3PL)	wɨ̃	wɨ̃	w ɨ̃	398	244	
14403	Teko	POSSESSOR/INACTIVE (3PL)				0		
14522	Wayampi	POSSESSOR/INACTIVE (3PL)				0		
14641	Zo'e	POSSESSOR/INACTIVE (3PL)				0		
14760	Ka'apor	POSSESSOR/INACTIVE (3PL)	ŋã	ŋã	ŋ ã	139	601	
14879	Anambe	POSSESSOR/INACTIVE (3PL)				0		
15117	Kamajura	POSSESSOR/INACTIVE (3PL)				0		
15236	Asuriní Xingu	POSSESSOR/INACTIVE (3PL)				0		
15474	Nheengatu	POSSESSOR/INACTIVE (3PL)				0		
15712	Yuki	POSSESSOR/INACTIVE (3PL)				0		
15831	Guarayo	POSSESSOR/INACTIVE (3PL)				0		
15950	Siriono	POSSESSOR/INACTIVE (3PL)				0		
16069	Warazu	POSSESSOR/INACTIVE (3PL)				0		
16188	Chiriguano	POSSESSOR/INACTIVE (3PL)				0		
16426	Mbya	POSSESSOR/INACTIVE (3PL)				0		
16545	Guaraní	POSSESSOR/INACTIVE (3PL)				0		
16664	Old Guaraní	POSSESSOR/INACTIVE (3PL)				0		
16783	Ache	POSSESSOR/INACTIVE (3PL)				0		
16902	Xeta	POSSESSOR/INACTIVE (3PL)				0		
17021	Kaiowa	POSSESSOR/INACTIVE (3PL)				0		
17140	Ñandeva	POSSESSOR/INACTIVE (3PL)				0		
17259	Apapokuva	POSSESSOR/INACTIVE (3PL)				0		
17497	Kokama	POSSESSOR/INACTIVE (3PL)				0		
17622	Avá Canoeiro	POSSESSOR/INACTIVE (3PL)				0		
17665	Surui-Paiter	POSSESSOR/INACTIVE (3PL)	tá	tá	t á	668	604	Also used for object agreement
17864	Tapiete	POSSESSOR/INACTIVE (3PL)				0		
18102	Araweté	POSSESSOR/INACTIVE (3PL)				0		
18208	Karitiana	POSSESSOR/INACTIVE (3PL)				0		
18435	Omagua	POSSESSOR/INACTIVE (3PL)				0		
18551	Gavião	POSSESSOR/INACTIVE (3PL)				0		
9049	Xipaya	POSSESSOR/INACTIVE (3S)				0		
9168	Juruna	POSSESSOR/INACTIVE (3S)				0		
9287	Karo	POSSESSOR/INACTIVE (3S)				0		
9406	Purubora	POSSESSOR/INACTIVE (3S)				0		
10358	Mundurukú	POSSESSOR/INACTIVE (3S)				0		
10596	Cinta-Larga	POSSESSOR/INACTIVE (3S)				0		
10834	Monde	POSSESSOR/INACTIVE (3S)				0		
11429	Zoro	POSSESSOR/INACTIVE (3S)				0		
11548	Surui-Paiter	POSSESSOR/INACTIVE (3S)	ʃi	ʃi / i	ʃ i	669	605	
11786	Arikem	POSSESSOR/INACTIVE (3S)				0		
11905	Mawe	POSSESSOR/INACTIVE (3S)				0		
12143	Asuriní Tocantins	POSSESSOR/INACTIVE (3S)				0		
12262	Parakana	POSSESSOR/INACTIVE (3S)				0		
12381	Surui-Aikewara	POSSESSOR/INACTIVE (3S)				0		
12500	Tapirapé	POSSESSOR/INACTIVE (3S)				0		
12738	Guajajara	POSSESSOR/INACTIVE (3S)				0		
12857	Apiaka	POSSESSOR/INACTIVE (3S)				0		
12976	Parintintin	POSSESSOR/INACTIVE (3S)				0		
13214	Tenharim	POSSESSOR/INACTIVE (3S)				0		
13333	Jiahoi	POSSESSOR/INACTIVE (3S)				0		
13571	Urueuwauwau	POSSESSOR/INACTIVE (3S)				0		
13809	Kayabi	POSSESSOR/INACTIVE (3S)				0		
14404	Teko	POSSESSOR/INACTIVE (3S)				0		
14523	Wayampi	POSSESSOR/INACTIVE (3S)				0		
14642	Zo'e	POSSESSOR/INACTIVE (3S)				0		
14761	Ka'apor	POSSESSOR/INACTIVE (3S)				0		
14880	Anambe	POSSESSOR/INACTIVE (3S)				0		
15118	Kamajura	POSSESSOR/INACTIVE (3S)				0		
15237	Asuriní Xingu	POSSESSOR/INACTIVE (3S)				0		
15475	Nheengatu	POSSESSOR/INACTIVE (3S)				0		
15713	Yuki	POSSESSOR/INACTIVE (3S)	i	i	i	669	605	
15832	Guarayo	POSSESSOR/INACTIVE (3S)				0		
15951	Siriono	POSSESSOR/INACTIVE (3S)				0		
16070	Warazu	POSSESSOR/INACTIVE (3S)				0		
16189	Chiriguano	POSSESSOR/INACTIVE (3S)				0		
16427	Mbya	POSSESSOR/INACTIVE (3S)				0		
16546	Guaraní	POSSESSOR/INACTIVE (3S)				0		
16665	Old Guaraní	POSSESSOR/INACTIVE (3S)				0		
16784	Ache	POSSESSOR/INACTIVE (3S)				0		
16903	Xeta	POSSESSOR/INACTIVE (3S)				0		
17022	Kaiowa	POSSESSOR/INACTIVE (3S)				0		
17141	Ñandeva	POSSESSOR/INACTIVE (3S)				0		
17260	Apapokuva	POSSESSOR/INACTIVE (3S)				0		
17498	Kokama	POSSESSOR/INACTIVE (3S)				0		
17626	Avá Canoeiro	POSSESSOR/INACTIVE (3S)				0		
17670	Surui-Paiter	POSSESSOR/INACTIVE (3S)	i	xi / i	i	669	605	Also used for object agreement
17868	Tapiete	POSSESSOR/INACTIVE (3S)				0		
18031	Awetí	POSSESSOR/INACTIVE (3S)				0		
18103	Araweté	POSSESSOR/INACTIVE (3S)				0		
18214	Karitiana	POSSESSOR/INACTIVE (3S)				0		
18441	Omagua	POSSESSOR/INACTIVE (3S)				0		
18557	Gavião	POSSESSOR/INACTIVE (3S)				0		
9053	Xipaya	PRECEDING ACTION				0		
9172	Juruna	PRECEDING ACTION				0		
9291	Karo	PRECEDING ACTION				0		
9410	Purubora	PRECEDING ACTION				0		
10362	Mundurukú	PRECEDING ACTION				0		
10600	Cinta-Larga	PRECEDING ACTION				0		
10838	Monde	PRECEDING ACTION				0		
11433	Zoro	PRECEDING ACTION				0		
11552	Surui-Paiter	PRECEDING ACTION				0		
11790	Arikem	PRECEDING ACTION				0		
11909	Mawe	PRECEDING ACTION				0		
12147	Asuriní Tocantins	PRECEDING ACTION				0		
12266	Parakana	PRECEDING ACTION				0		
12385	Surui-Aikewara	PRECEDING ACTION				0		
12504	Tapirapé	PRECEDING ACTION				0		
12742	Guajajara	PRECEDING ACTION				0		
12861	Apiaka	PRECEDING ACTION				0		
12980	Parintintin	PRECEDING ACTION				0		
13099	Amondawa	PRECEDING ACTION				0		
13218	Tenharim	PRECEDING ACTION				0		
13337	Jiahoi	PRECEDING ACTION				0		
13575	Urueuwauwau	PRECEDING ACTION				0		
13813	Kayabi	PRECEDING ACTION				0		
14408	Teko	PRECEDING ACTION				0		
14527	Wayampi	PRECEDING ACTION				0		
14646	Zo'e	PRECEDING ACTION				0		
14765	Ka'apor	PRECEDING ACTION				0		
14884	Anambe	PRECEDING ACTION				0		
15122	Kamajura	PRECEDING ACTION				0		
15241	Asuriní Xingu	PRECEDING ACTION				0		
15360	Tupinambá	PRECEDING ACTION				0		
15479	Nheengatu	PRECEDING ACTION				0		
15717	Yuki	PRECEDING ACTION				0		
15836	Guarayo	PRECEDING ACTION				0		
15955	Siriono	PRECEDING ACTION				0		
16074	Warazu	PRECEDING ACTION				0		
16193	Chiriguano	PRECEDING ACTION				0		
16431	Mbya	PRECEDING ACTION				0		
16550	Guaraní	PRECEDING ACTION				0		
16669	Old Guaraní	PRECEDING ACTION				0		
16788	Ache	PRECEDING ACTION				0		
16907	Xeta	PRECEDING ACTION				0		
17026	Kaiowa	PRECEDING ACTION				0		
17145	Ñandeva	PRECEDING ACTION				0		
17264	Apapokuva	PRECEDING ACTION				0		
17502	Kokama	PRECEDING ACTION				0		
17627	Avá Canoeiro	PRECEDING ACTION				0		
17739	Surui-Paiter	PRECEDING ACTION				0		
17782	Tapiete	PRECEDING ACTION	rani	rani	r a n i	672	608	
18032	Awetí	PRECEDING ACTION				0		
18107	Araweté	PRECEDING ACTION				0		
18215	Karitiana	PRECEDING ACTION				0		
18442	Omagua	PRECEDING ACTION				0		
18558	Gavião	PRECEDING ACTION				0		
9054	Xipaya	PROHIBITIVE				0		
9173	Juruna	PROHIBITIVE				0		
9292	Karo	PROHIBITIVE	jahman	jahman	j a h m a n	155	613	
9411	Purubora	PROHIBITIVE				0		
10363	Mundurukú	PROHIBITIVE				0		
10601	Cinta-Larga	PROHIBITIVE				0		
10839	Monde	PROHIBITIVE				0		
11434	Zoro	PROHIBITIVE				0		
11553	Surui-Paiter	PROHIBITIVE	ŋaba	ŋaba	ŋ a b a	154	618	
11791	Arikem	PROHIBITIVE				0		
11910	Mawe	PROHIBITIVE	ɨt teiʔo	ɨt teiʔo	ɨ t + t ei ʔ o	156	616 617	
12148	Asuriní Tocantins	PROHIBITIVE				0		
12267	Parakana	PROHIBITIVE				0		
12386	Surui-Aikewara	PROHIBITIVE				0		
12505	Tapirapé	PROHIBITIVE	ewi	ewi	e w i	153	614	
12743	Guajajara	PROHIBITIVE				0		
12862	Apiaka	PROHIBITIVE				0		
12981	Parintintin	PROHIBITIVE				0		
13100	Amondawa	PROHIBITIVE				0		
13219	Tenharim	PROHIBITIVE				0		
13338	Jiahoi	PROHIBITIVE				0		
13576	Urueuwauwau	PROHIBITIVE				0		
13814	Kayabi	PROHIBITIVE	awi	awi	a w i	153	614	
14171	Guajá	PROHIBITIVE	amẽ	amẽ	a m ẽ	401	247	
14409	Teko	PROHIBITIVE				0		
14528	Wayampi	PROHIBITIVE				0		
14647	Zo'e	PROHIBITIVE				0		
14766	Ka'apor	PROHIBITIVE				0		
14885	Anambe	PROHIBITIVE				0		
15123	Kamajura	PROHIBITIVE	panen	panen	p a n e n	675	611	
15242	Asuriní Xingu	PROHIBITIVE	jũ	jũ	j ũ	674	610	
15361	Tupinambá	PROHIBITIVE				0		
15480	Nheengatu	PROHIBITIVE				0		
15718	Yuki	PROHIBITIVE	me	me	m e	679	619	
15837	Guarayo	PROHIBITIVE				0		
15956	Siriono	PROHIBITIVE				0		
16075	Warazu	PROHIBITIVE				0		
16194	Chiriguano	PROHIBITIVE				0		
16432	Mbya	PROHIBITIVE				0		
16551	Guaraní	PROHIBITIVE				0		
16670	Old Guaraní	PROHIBITIVE				0		
16789	Ache	PROHIBITIVE				0		
16908	Xeta	PROHIBITIVE				0		
17027	Kaiowa	PROHIBITIVE				0		
17146	Ñandeva	PROHIBITIVE				0		
17265	Apapokuva	PROHIBITIVE				0		
17503	Kokama	PROHIBITIVE	ina	ina / maka	i n a	677	615	
17530	Avá Canoeiro	PROHIBITIVE	j	j	j	674	610	
17869	Tapiete	PROHIBITIVE				0		
18035	Awetí	PROHIBITIVE				0		
18109	Araweté	PROHIBITIVE	imi	imi	i m i	673	609	
18217	Karitiana	PROHIBITIVE	ɨ	ɨ	ɨ	676	612	
18445	Omagua	PROHIBITIVE				0		
18561	Gavião	PROHIBITIVE				0		
18720	Kokama	PROHIBITIVE	maka	ina / maka	m a k a	678	620	maka as postponed prohibitive
9055	Xipaya	PURPOSE				0		
9174	Juruna	PURPOSE				0		
9293	Karo	PURPOSE				0		
9412	Purubora	PURPOSE				0		
10364	Mundurukú	PURPOSE				0		
10602	Cinta-Larga	PURPOSE				0		
10840	Monde	PURPOSE				0		
11435	Zoro	PURPOSE				0		
11554	Surui-Paiter	PURPOSE				0		
11792	Arikem	PURPOSE				0		
11911	Mawe	PURPOSE				0		
12149	Asuriní Tocantins	PURPOSE				0		
12268	Parakana	PURPOSE				0		
12387	Surui-Aikewara	PURPOSE				0		
12506	Tapirapé	PURPOSE				0		
12744	Guajajara	PURPOSE				0		
12863	Apiaka	PURPOSE				0		
12982	Parintintin	PURPOSE				0		
13101	Amondawa	PURPOSE				0		
13220	Tenharim	PURPOSE				0		
13339	Jiahoi	PURPOSE				0		
13577	Urueuwauwau	PURPOSE				0		
13815	Kayabi	PURPOSE				0		
14410	Teko	PURPOSE				0		
14529	Wayampi	PURPOSE				0		
14648	Zo'e	PURPOSE				0		
14767	Ka'apor	PURPOSE				0		
14886	Anambe	PURPOSE				0		
15124	Kamajura	PURPOSE				0		
15243	Asuriní Xingu	PURPOSE				0		
15362	Tupinambá	PURPOSE				0		
15481	Nheengatu	PURPOSE				0		
15719	Yuki	PURPOSE				0		
15838	Guarayo	PURPOSE				0		
